,Time,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,angular_velocity.x,angular_velocity.y,angular_velocity.z,Load_1,Load_2,Load_3,Load_4,Load_5,Load_6,AngVel_1,AngVel_2,AngVel_3,AngVel_4,AngVel_5,AngVel_6,Power_1,Power_2,Power_3,Power_4,Power_5,Power_6,mean_power_left,mean_power_right
0,0.0,1.3019169569015503,0.5680972337722778,-0.4840296727593447,0.041186649352312,-0.0205405168235301,0.3958467841148376,0.0,0.04099999904632568,0.004000000059604645,0.17399999618530274,0.01600000023841858,0.01100000023841858,0.43165484070777893,4.676260471343994,0.5515589714050293,4.508394718170166,1.4868110418319702,3.5012001991271973,0.0,0.19172667486547423,0.002206235918495594,0.7844606637634479,0.023788977023794903,0.03851320302515035,0.39223033188172396,0.09696645539198491
1,0.0069065093994140625,1.3019169569015503,0.5680972337722778,-0.4840296727593447,0.041186649352312,-0.0205405168235301,0.3958467841148376,0.0,0.04099999904632568,0.004000000059604645,0.17399999618530274,0.01600000023841858,0.01100000023841858,0.43165484070777893,4.676260471343994,0.5515589714050293,4.508394718170166,1.4868110418319702,3.5012001991271973,0.0,0.19172667486547423,0.002206235918495594,0.7844606637634479,0.023788977023794903,0.03851320302515035,0.39223033188172396,0.09696645539198491
2,0.010440826416015625,1.3215279579162598,0.1591941565275192,0.04778585611028241,0.0006435442483052,0.0522723756730556,0.3968973159790039,0.0,0.04099999904632568,0.004000000059604645,0.17399999618530274,0.01600000023841858,0.01100000023841858,0.43165484070777893,4.676260471343994,0.5515589714050293,4.508394718170166,1.4868110418319702,3.5012001991271973,0.0,0.19172667486547423,0.002206235918495594,0.7844606637634479,0.023788977023794903,0.03851320302515035,0.39223033188172396,0.09696645539198491
3,0.014221906661987305,1.3215279579162598,0.1591941565275192,0.04778585611028241,0.0006435442483052,0.0522723756730556,0.3968973159790039,0.0,0.04099999904632568,0.004000000059604645,0.17399999618530274,0.01600000023841858,0.01100000023841858,0.43165484070777893,4.676260471343994,0.5515589714050293,4.508394718170166,1.4868110418319702,3.5012001991271973,0.0,0.19172667486547423,0.002206235918495594,0.7844606637634479,0.023788977023794903,0.03851320302515035,0.39223033188172396,0.09696645539198491
4,0.030533313751220703,1.3215279579162598,0.1591941565275192,0.04778585611028241,0.0006435442483052,0.0522723756730556,0.3968973159790039,0.0,0.04099999904632568,0.004000000059604645,0.17399999618530274,0.01600000023841858,0.01100000023841858,0.5515589714050293,4.676260471343994,0.5275781154632568,4.724222183227539,1.846523404121399,3.9328551292419434,0.0,0.19172667486547423,0.002110312493299134,0.8220146418601143,0.029544374906187873,0.04326140735932711,0.41100732093005715,0.09691849367938668
5,0.04328441619873047,1.3052440881729128,-0.381241500377655,-0.3380154591973348,0.0373473651707172,0.0401655472815036,0.4007977247238159,0.0,0.04099999904632568,0.004000000059604645,0.17399999618530274,0.01600000023841858,0.01100000023841858,0.5515589714050293,4.676260471343994,0.5275781154632568,4.724222183227539,1.846523404121399,3.9328551292419434,0.0,0.19172667486547423,0.002110312493299134,0.8220146418601143,0.029544374906187873,0.04326140735932711,0.41100732093005715,0.09691849367938668
6,0.044741153717041016,0.9057204127311708,-0.1333751231431961,-0.16247358145075097,0.0355871655046939,0.0584306567907333,0.3877908885478974,0.0,0.04099999904632568,0.004000000059604645,0.17399999618530274,0.01600000023841858,0.01100000023841858,0.5515589714050293,4.676260471343994,0.5275781154632568,4.724222183227539,1.846523404121399,3.9328551292419434,0.0,0.19172667486547423,0.002110312493299134,0.8220146418601143,0.029544374906187873,0.04326140735932711,0.41100732093005715,0.09691849367938668
7,0.04651451110839844,0.9057204127311708,-0.1333751231431961,-0.16247358145075097,0.0355871655046939,0.0584306567907333,0.3877908885478974,0.0,0.03799999952316284,0.006000000238418579,0.17200000762939452,0.01100000023841858,0.00800000011920929,0.5515589714050293,4.676260471343994,0.5275781154632568,4.724222183227539,1.846523404121399,3.9328551292419434,0.0,0.17769789568125702,0.0031654688185639656,0.8125662515580916,0.020311757885580876,0.031462841502768416,0.4062831257790458,0.0904316822499105
8,0.0473790168762207,0.5622698068618774,0.3867234289646149,-0.06374444784479749,0.04705361276865,0.0754604712128639,0.4004222452640534,0.0,0.03799999952316284,0.006000000238418579,0.17200000762939452,0.01100000023841858,0.00800000011920929,0.5515589714050293,4.676260471343994,0.5275781154632568,4.724222183227539,1.846523404121399,3.9328551292419434,0.0,0.17769789568125702,0.0031654688185639656,0.8125662515580916,0.020311757885580876,0.031462841502768416,0.4062831257790458,0.0904316822499105
9,0.04968428611755371,-0.0861961618065834,0.4967160522937775,-0.3492278081353213,0.0582004524767398,0.0560915619134902,0.4479123651981354,0.0,0.03799999952316284,0.006000000238418579,0.17200000762939452,0.01100000023841858,0.00800000011920929,0.5515589714050293,4.676260471343994,0.5275781154632568,4.724222183227539,1.846523404121399,3.9328551292419434,0.0,0.17769789568125702,0.0031654688185639656,0.8125662515580916,0.020311757885580876,0.031462841502768416,0.4062831257790458,0.0904316822499105
