,Time,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,angular_velocity.x,angular_velocity.y,angular_velocity.z,Load_1,Load_2,Load_3,Load_4,AngVel_1,AngVel_2,AngVel_3,AngVel_4,Power_1,Power_2,Power_3,Power_4,mean_power_left,mean_power_right
0,0.0,0.3371909856796264,0.5080429315567017,-0.4685293775998165,0.0224447026848793,0.012661337852478,0.388319879770279,0.0,0.085,0.13,0.0010000000149011613,0.4796164929866791,4.988011360168457,4.724222183227539,0.5035973191261292,0.0,0.42398096561431886,0.6141488838195801,0.000503597326630314,0.000251798663315157,0.5190649247169494
1,0.01250314712524414,0.3371909856796264,0.5080429315567017,-0.4685293775998165,0.0224447026848793,0.012661337852478,0.388319879770279,0.0,0.085,0.13,0.0010000000149011613,0.4796164929866791,4.988011360168457,4.724222183227539,0.5035973191261292,0.0,0.42398096561431886,0.6141488838195801,0.000503597326630314,0.000251798663315157,0.5190649247169494
2,0.014894962310791016,0.2977152168750763,0.2548282146453857,-0.0331608396969898,-0.020167987793684,0.0540567897260189,0.3770068883895874,0.0,0.085,0.13,0.0010000000149011613,0.4796164929866791,4.988011360168457,4.724222183227539,0.5035973191261292,0.0,0.42398096561431886,0.6141488838195801,0.000503597326630314,0.000251798663315157,0.5190649247169494
3,0.01728653907775879,-0.0187541581690311,0.0806731879711151,0.38373311934842214,-0.0617381744086742,0.0536410510540008,0.3767632842063904,0.0,0.085,0.13,0.0010000000149011613,0.4796164929866791,4.988011360168457,4.724222183227539,0.5035973191261292,0.0,0.42398096561431886,0.6141488838195801,0.000503597326630314,0.000251798663315157,0.5190649247169494
4,0.019878864288330078,-0.308603972196579,-0.0820938572287559,0.4314072984255706,-0.0350773558020591,0.0164779033511877,0.3890995979309082,0.0,0.085,0.13,0.0010000000149011613,0.4796164929866791,4.988011360168457,4.724222183227539,0.5035973191261292,0.0,0.42398096561431886,0.6141488838195801,0.000503597326630314,0.000251798663315157,0.5190649247169494
5,0.02188396453857422,-0.4199541211128235,-0.0639989078044891,0.37808450637234614,0.0259520672261714,-0.0302780605852603,0.4030247628688813,0.0,0.085,0.13,0.0010000000149011613,0.4796164929866791,4.988011360168457,4.724222183227539,0.5035973191261292,0.0,0.42398096561431886,0.6141488838195801,0.000503597326630314,0.000251798663315157,0.5190649247169494
6,0.024304866790771484,-0.3476482927799225,-0.0098226042464375,0.12201436934842214,0.0685105472803115,-0.0602908842265606,0.4039910435676574,0.0,0.085,0.13,0.0010000000149011613,0.4796164929866791,4.988011360168457,4.724222183227539,0.5035973191261292,0.0,0.42398096561431886,0.6141488838195801,0.000503597326630314,0.000251798663315157,0.5190649247169494
7,0.03144478797912598,-0.3476482927799225,-0.0098226042464375,0.12201436934842214,0.0685105472803115,-0.0602908842265606,0.4039910435676574,0.0,0.085,0.13,0.0010000000149011613,0.4796164929866791,4.988011360168457,4.724222183227539,0.5035973191261292,0.0,0.42398096561431886,0.6141488838195801,0.000503597326630314,0.000251798663315157,0.5190649247169494
8,0.06337881088256836,-0.3476482927799225,-0.0098226042464375,0.12201436934842214,0.0685105472803115,-0.0602908842265606,0.4039910435676574,0.0,0.07800000190734863,0.145,0.0,0.4796164929866791,4.988011360168457,4.724222183227539,0.5035973191261292,0.0,0.38906489560701624,0.6850122165679932,0.0,0.0,0.5370385560875047
9,0.06493687629699707,0.1029564291238784,0.4718192815780639,-0.28417554916964427,0.0727398917078972,-0.0674043446779251,0.4014657139778137,0.0,0.07800000190734863,0.145,0.0,0.4796164929866791,4.988011360168457,4.724222183227539,0.5035973191261292,0.0,0.38906489560701624,0.6850122165679932,0.0,0.0,0.5370385560875047
