,Time,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,angular_velocity.x,angular_velocity.y,angular_velocity.z,Load_1,Load_2,Load_3,Load_4,AngVel_1,AngVel_2,AngVel_3,AngVel_4,Power_1,Power_2,Power_3,Power_4,mean_power_left,mean_power_right
0,0.0,-0.7275831699371338,0.1016331240534782,0.47118611349111106,0.221286803483963,-0.3217753469944001,0.4144720435142517,0.0030000001192092896,0.006000000238418579,0.025,0.004000000059604645,1.1750603914260864,4.340528964996338,4.292567253112793,1.366907000541687,0.003525181314356374,0.026043174824840778,0.10731418132781984,0.0054676280836407545,0.004496404698998565,0.06667867807633031
1,0.006890773773193359,-0.7275831699371338,0.1016331240534782,0.47118611349111106,0.221286803483963,-0.3217753469944001,0.4144720435142517,0.0030000001192092896,0.006000000238418579,0.025,0.004000000059604645,1.1750603914260864,4.340528964996338,4.292567253112793,1.366907000541687,0.003525181314356374,0.026043174824840778,0.10731418132781984,0.0054676280836407545,0.004496404698998565,0.06667867807633031
2,0.009243011474609375,-0.0241087321192026,1.0015136003494265,-1.5237823008155296,0.1394561976194382,-0.3039906919002533,0.3958585262298584,0.0030000001192092896,0.006000000238418579,0.025,0.004000000059604645,1.1750603914260864,4.340528964996338,4.292567253112793,1.366907000541687,0.003525181314356374,0.026043174824840778,0.10731418132781984,0.0054676280836407545,0.004496404698998565,0.06667867807633031
3,0.011947393417358398,0.2649575173854828,1.7988343238830566,-2.044577169284768,-0.0064447550103068,-0.1146726980805397,0.3308783769607544,0.0030000001192092896,0.006000000238418579,0.025,0.004000000059604645,1.1750603914260864,4.340528964996338,4.292567253112793,1.366907000541687,0.003525181314356374,0.026043174824840778,0.10731418132781984,0.0054676280836407545,0.004496404698998565,0.06667867807633031
4,0.014835357666015625,0.6763291358947754,1.80291759967804,-1.4820199488257817,-0.1009021326899528,0.1145413517951965,0.263673722743988,0.0030000001192092896,0.006000000238418579,0.025,0.004000000059604645,1.1750603914260864,4.340528964996338,4.292567253112793,1.366907000541687,0.003525181314356374,0.026043174824840778,0.10731418132781984,0.0054676280836407545,0.004496404698998565,0.06667867807633031
5,0.017720699310302734,0.8529366850852967,0.0402700938284397,-0.9435000895118186,-0.1487118005752563,0.2383299022912979,0.2415407001972198,0.0030000001192092896,0.006000000238418579,0.025,0.004000000059604645,1.1750603914260864,4.340528964996338,4.292567253112793,1.366907000541687,0.003525181314356374,0.026043174824840778,0.10731418132781984,0.0054676280836407545,0.004496404698998565,0.06667867807633031
6,0.025982141494750977,0.0563701428472995,-0.8262912631034852,0.147293520107322,-0.1229279413819313,0.2113414257764816,0.2637022733688354,0.0030000001192092896,0.006000000238418579,0.025,0.004000000059604645,1.1750603914260864,4.340528964996338,4.292567253112793,1.366907000541687,0.003525181314356374,0.026043174824840778,0.10731418132781984,0.0054676280836407545,0.004496404698998565,0.06667867807633031
7,0.03258490562438965,0.0563701428472995,-0.8262912631034852,0.147293520107322,-0.1229279413819313,0.2113414257764816,0.2637022733688354,0.0030000001192092896,0.006000000238418579,0.025,0.004000000059604645,1.1750603914260864,4.340528964996338,4.292567253112793,1.366907000541687,0.003525181314356374,0.026043174824840778,0.10731418132781984,0.0054676280836407545,0.004496404698998565,0.06667867807633031
8,0.04885149002075195,0.0563701428472995,-0.8262912631034852,0.147293520107322,-0.1229279413819313,0.2113414257764816,0.2637022733688354,0.0030000001192092896,0.006000000238418579,0.025,0.004000000059604645,1.3429261445999146,4.17266321182251,4.052759170532227,1.1270986795425415,0.0040287785938890154,0.025035980265775495,0.10131897926330567,0.004508394785350483,0.00426858668961975,0.06317747976454058
9,0.06513571739196777,-0.4179008901119233,-1.2817180156707764,1.9937796117210933,0.0468658432364463,0.0696061477065086,0.3031182289123535,0.0030000001192092896,0.006000000238418579,0.025,0.004000000059604645,1.3429261445999146,4.17266321182251,4.052759170532227,1.1270986795425415,0.0040287785938890154,0.025035980265775495,0.10131897926330567,0.004508394785350483,0.00426858668961975,0.06317747976454058
