,Time,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,angular_velocity.x,angular_velocity.y,angular_velocity.z,Load_1,Load_2,Load_3,Load_4,AngVel_1,AngVel_2,AngVel_3,AngVel_4,Power_1,Power_2,Power_3,Power_4,mean_power_left,mean_power_right
0,0.0,-0.349040299654007,-0.4548326730728149,0.5493813868261199,-0.0080954330042004,0.0589730553328991,0.3761932849884033,0.0,0.105,0.16,0.0,0.6235014200210571,4.676260471343994,4.556356430053711,0.6474822163581848,0.0,0.49100734949111935,0.7290170288085938,0.0,0.0,0.6100121891498566
1,0.0023102760314941406,-0.4999153316020966,-0.5136528015136719,0.923348557541452,0.0336619243025779,0.0107662817463278,0.3772858381271362,0.0,0.105,0.16,0.0,0.6235014200210571,4.676260471343994,4.556356430053711,0.6474822163581848,0.0,0.49100734949111935,0.7290170288085938,0.0,0.0,0.6100121891498566
2,0.02165055274963379,-0.4999153316020966,-0.5136528015136719,0.923348557541452,0.0336619243025779,0.0107662817463278,0.3772858381271362,0.0,0.105,0.16,0.0,0.6235014200210571,4.676260471343994,4.556356430053711,0.6474822163581848,0.0,0.49100734949111935,0.7290170288085938,0.0,0.0,0.6100121891498566
3,0.035511016845703125,-0.4999153316020966,-0.5136528015136719,0.923348557541452,0.0336619243025779,0.0107662817463278,0.3772858381271362,0.0,0.105,0.16,0.0,0.6235014200210571,4.676260471343994,4.556356430053711,0.6474822163581848,0.0,0.49100734949111935,0.7290170288085938,0.0,0.0,0.6100121891498566
4,0.0504915714263916,-0.482486367225647,0.0725926458835601,0.9642487879491686,0.0579161904752254,-0.0706389993429184,0.399872362613678,0.0,0.105,0.16,0.0,0.6235014200210571,4.676260471343994,4.556356430053711,0.6474822163581848,0.0,0.49100734949111935,0.7290170288085938,0.0,0.0,0.6100121891498566
5,0.05252265930175781,-0.2423983961343765,0.4417400360107422,0.2225962992406707,0.0589700900018215,-0.1054619252681732,0.4170981943607331,0.0,0.105,0.16,0.0,0.6235014200210571,4.676260471343994,4.556356430053711,0.6474822163581848,0.0,0.49100734949111935,0.7290170288085938,0.0,0.0,0.6100121891498566
6,0.05512809753417969,-0.1068831086158752,0.9486544728279116,-0.6226538304590346,0.0404702797532081,-0.0900869071483612,0.4334511458873749,0.0,0.105,0.16,0.0,0.6235014200210571,4.676260471343994,4.556356430053711,0.6474822163581848,0.0,0.49100734949111935,0.7290170288085938,0.0,0.0,0.6100121891498566
7,0.060671329498291016,0.2321077585220337,0.8894056081771851,-0.9429377202295441,0.0302152950316667,-0.0153869502246379,0.4252062737941742,0.0,0.105,0.16,0.0,0.6235014200210571,4.676260471343994,4.556356430053711,0.6474822163581848,0.0,0.49100734949111935,0.7290170288085938,0.0,0.0,0.6100121891498566
8,0.06416869163513184,0.4568423628807068,0.5022770166397095,-0.6546810750269074,-0.0186603683978319,0.0545917451381683,0.4029342532157898,0.0,0.105,0.16,0.0,0.6235014200210571,4.676260471343994,4.556356430053711,0.6474822163581848,0.0,0.49100734949111935,0.7290170288085938,0.0,0.0,0.6100121891498566
9,0.06912589073181152,0.4568423628807068,0.5022770166397095,-0.6546810750269074,-0.0186603683978319,0.0545917451381683,0.4029342532157898,0.0,0.10600000381469726,0.17100000381469727,0.0,0.6235014200210571,4.676260471343994,4.556356430053711,0.6474822163581848,0.0,0.4956836278009814,0.779136966920305,0.0,0.0,0.6374102973606433
