,Time,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,angular_velocity.x,angular_velocity.y,angular_velocity.z,Load_1,Load_2,Load_3,Load_4,AngVel_1,AngVel_2,AngVel_3,AngVel_4,Power_1,Power_2,Power_3,Power_4,mean_power_left,mean_power_right
0,0.0,-0.1398323625326157,0.1248929277062416,-0.005466524545134632,0.0138403857126832,0.0020431354641914,-0.0127103189006447,0.12699999809265136,0.09300000190734864,0.11,0.09100000381469726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0022635459899902344,-0.1358396857976913,0.1357691138982773,-0.010269228402556507,0.0101847574114799,0.002760998904705,-0.0121172526851296,0.12699999809265136,0.09300000190734864,0.11,0.09100000381469726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.006441593170166016,-0.1457923948764801,0.124450072646141,-0.014864984933321779,0.010934286750853,0.0026280060410499,-0.0134296724572777,0.12699999809265136,0.09300000190734864,0.11,0.09100000381469726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.026773929595947266,-0.1457923948764801,0.124450072646141,-0.014864984933321779,0.010934286750853,0.0026280060410499,-0.0134296724572777,0.12699999809265136,0.09300000190734864,0.11,0.09100000381469726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.042706966400146484,-0.1457923948764801,0.124450072646141,-0.014864984933321779,0.010934286750853,0.0026280060410499,-0.0134296724572777,0.12699999809265136,0.09300000190734864,0.11,0.09100000381469726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.05309700965881348,-0.1362206488847732,0.1302509307861328,-0.02042395252364848,0.01147445384413,0.0007843598723411,-0.0132065266370773,0.12699999809265136,0.09300000190734864,0.11,0.09100000381469726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.055507659912109375,-0.111886978149414,0.1369753330945969,-0.010179583016812543,0.0124493613839149,0.0011058525415137,-0.0128958374261856,0.12699999809265136,0.09300000190734864,0.11,0.09100000381469726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.05791068077087402,-0.1314004808664322,0.1193080097436904,-0.022020403329312543,0.0122537845745682,0.000217743232497,-0.0135023146867752,0.12699999809265136,0.09300000190734864,0.11,0.09100000381469726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.059151649475097656,-0.1185859590768814,0.1388789266347885,-0.02549463886398584,0.0135803604498505,0.0010306013282388,-0.0135414311662316,0.12699999809265136,0.09300000190734864,0.11,0.09100000381469726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.06092429161071777,-0.1142725348472595,0.1278324723243713,0.010418828543242498,0.0128617519512772,0.0020047649741172,-0.0141330081969499,0.12699999809265136,0.09300000190734864,0.11,0.09100000381469726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
